,year,countrycode,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate,nacademicbirths,nacademicdeaths,academicbirthrate,academicdeathrate,netbirthdeathrate
1131,2011.0,CZE,30523,30523,276,296,-20,0.009697605,0.009042362,-0.0006552436,2674,1189,0.087606065,0.038954232,0.048651837
1132,2012.0,CZE,32579,32579,280,282,-2,0.008655882,0.008594493,-6.138924e-05,2644,1295,0.081156574,0.039749533,0.04140704
1133,2013.0,CZE,34435,34435,384,287,97,0.008334544,0.011151445,0.0028169013,2562,1529,0.07440104,0.0444025,0.029998548
1134,2014.0,CZE,36203,36203,470,312,158,0.008618071,0.01298235,0.004364279,2894,1636,0.07993813,0.045189627,0.034748502
1135,2015.0,CZE,37697,37697,536,338,198,0.008966231,0.014218638,0.0052524074,2906,1740,0.07708836,0.04615752,0.030930843
1136,2016.0,CZE,38823,38823,490,424,66,0.010921361,0.012621384,0.0017000232,2761,2015,0.07111764,0.051902223,0.019215414
1137,2017.0,CZE,39798,39798,458,436,22,0.010955324,0.011508116,0.0005527916,2505,2456,0.06294286,0.061711643,0.0012312176
1138,2018.0,CZE,40543,40543,612,443,169,0.01092667,0.015095084,0.0041684136,2418,2761,0.05964038,0.068100534,-0.008460154
1139,2019.0,CZE,40403,40403,662,451,211,0.011162537,0.016384922,0.0052223844,2361,3644,0.058436256,0.09019132,-0.031755067
1140,2020.0,CZE,38566,38566,668,450,218,0.011668309,0.017320957,0.0056526475,2005,4776,0.0519888,0.123839654,-0.07185085
1141,2021.0,CZE,35945,35945,492,352,140,0.009792739,0.013687578,0.0038948394,1048,11135,0.029155655,0.30977884,-0.28062317
1142,1996.0,DEU,49505,49505,0,0,0,0.0,0.0,0.0,21362,0,0.43151197,0.0,0.43151197
1143,1997.0,DEU,60220,60220,695,707,-12,0.011740286,0.011541016,-0.00019926934,16021,944,0.2660412,0.015675856,0.25036532
1144,1998.0,DEU,89543,89543,1109,1148,-39,0.012820656,0.012385111,-0.00043554493,12122,1439,0.1353763,0.01607049,0.11930581
1145,1999.0,DEU,116217,116217,1551,1893,-342,0.016288495,0.013345724,-0.002942771,10727,1316,0.09230147,0.011323645,0.08097783
1146,2000.0,DEU,135144,135144,1380,1796,-416,0.013289528,0.01021133,-0.003078198,29362,2585,0.21726455,0.019127745,0.1981368
1147,2001.0,DEU,151528,151528,3019,3111,-92,0.020530859,0.019923711,-0.0006071485,29242,5435,0.19298084,0.03586796,0.15711288
1148,2002.0,DEU,168843,168843,4027,4194,-167,0.024839643,0.02385056,-0.0009890845,21714,7219,0.12860468,0.042755697,0.08584899
1149,2003.0,DEU,184525,184525,4144,4183,-39,0.022669015,0.022457661,-0.00021135347,18766,7959,0.10169896,0.04313237,0.05856659
1150,2004.0,DEU,195820,195820,3635,3959,-324,0.020217547,0.018562965,-0.0016545807,19009,8365,0.097073846,0.042717803,0.054356042
1151,2005.0,DEU,205700,205700,3669,4201,-532,0.020422947,0.017836655,-0.0025862907,20096,9788,0.09769567,0.04758386,0.05011181
1152,2006.0,DEU,215276,215276,3685,4665,-980,0.021669857,0.01711756,-0.0045522954,19639,11031,0.09122708,0.051241197,0.03998588
1153,2007.0,DEU,225780,225780,3938,4871,-933,0.021574099,0.017441757,-0.004132341,19509,12159,0.086407125,0.053853307,0.032553814
1154,2008.0,DEU,235687,235687,4111,5155,-1044,0.021872228,0.017442625,-0.0044296035,19885,11975,0.084370375,0.05080891,0.03356146
1155,2009.0,DEU,245719,245719,4679,5179,-500,0.021076921,0.019042077,-0.0020348446,20941,12345,0.08522336,0.050240315,0.03498305
1156,2010.0,DEU,256226,256226,4972,5139,-167,0.020056512,0.019404745,-0.00065176835,21993,12359,0.085834384,0.04823476,0.03759962
1157,2011.0,DEU,267199,267199,5254,5703,-449,0.021343643,0.019663246,-0.0016803956,22589,13679,0.08453999,0.051194053,0.033345934
1158,2012.0,DEU,278362,278362,5570,5689,-119,0.020437416,0.020009914,-0.00042750087,23487,14679,0.08437574,0.052733492,0.03164225
1159,2013.0,DEU,289952,289952,5792,5867,-75,0.020234384,0.01997572,-0.0002586635,23636,16182,0.081516944,0.055809237,0.025707703
1160,2014.0,DEU,300363,300363,6253,6129,124,0.02040531,0.020818144,0.00041283382,23764,17485,0.0791176,0.058212895,0.020904705
1161,2015.0,DEU,309484,309484,6227,6297,-70,0.02034677,0.020120587,-0.00022618294,23591,19044,0.07622688,0.061534684,0.014692198
1162,2016.0,DEU,317403,317403,6524,6547,-23,0.020626774,0.020554312,-7.246308e-05,23549,21046,0.07419275,0.066306874,0.007885874
