year,countrycode,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate
2022.0,DEU,0,0,7088,6599,489,,,
2023.0,DEU,0,0,4452,4194,258,,,
1996.0,DJI,9,9,0,0,0,0.0,0.0,0.0
1997.0,DJI,9,9,0,1,-1,0.11111111,0.0,-0.11111111
1998.0,DJI,9,9,1,1,0,0.11111111,0.11111111,0.0
1999.0,DJI,11,11,0,0,0,0.0,0.0,0.0
2001.0,DJI,6,6,0,0,0,0.0,0.0,0.0
2002.0,DJI,7,7,2,1,1,0.14285715,0.2857143,0.14285715
2005.0,DJI,16,16,0,0,0,0.0,0.0,0.0
2007.0,DJI,14,14,1,2,-1,0.14285715,0.071428575,-0.071428575
2008.0,DJI,20,20,5,0,5,0.0,0.25,0.25
2010.0,DJI,38,38,6,5,1,0.13157895,0.15789473,0.02631579
2011.0,DJI,44,44,5,3,2,0.06818182,0.11363637,0.045454547
2012.0,DJI,53,53,5,1,4,0.018867925,0.094339624,0.0754717
2013.0,DJI,49,49,2,6,-4,0.12244898,0.040816326,-0.08163265
2014.0,DJI,52,52,7,4,3,0.07692308,0.13461539,0.057692308
2015.0,DJI,50,50,4,3,1,0.06,0.08,0.02
2016.0,DJI,46,46,5,2,3,0.04347826,0.10869565,0.06521739
2017.0,DJI,48,48,3,2,1,0.041666668,0.0625,0.020833334
2018.0,DJI,55,55,7,1,6,0.018181818,0.12727273,0.10909091
2019.0,DJI,53,53,4,3,1,0.056603774,0.0754717,0.018867925
2020.0,DJI,60,60,4,0,4,0.0,0.06666667,0.06666667
2021.0,DJI,55,55,2,1,1,0.018181818,0.036363635,0.018181818
2022.0,DJI,0,0,5,2,3,,,
1996.0,DMA,3,3,0,0,0,0.0,0.0,0.0
1997.0,DMA,3,3,0,0,0,0.0,0.0,0.0
2001.0,DMA,11,11,2,0,2,0.0,0.18181819,0.18181819
2002.0,DMA,9,9,0,2,-2,0.22222222,0.0,-0.22222222
2003.0,DMA,13,13,1,0,1,0.0,0.07692308,0.07692308
2005.0,DMA,15,15,2,1,1,0.06666667,0.13333334,0.06666667
2006.0,DMA,14,14,1,0,1,0.0,0.071428575,0.071428575
2007.0,DMA,15,15,2,1,1,0.06666667,0.13333334,0.06666667
2010.0,DMA,19,19,1,1,0,0.05263158,0.05263158,0.0
2011.0,DMA,22,22,3,4,-1,0.18181819,0.13636364,-0.045454547
2012.0,DMA,31,31,5,1,4,0.032258064,0.16129032,0.12903225
2013.0,DMA,34,34,5,6,-1,0.1764706,0.14705883,-0.029411765
2014.0,DMA,44,44,8,4,4,0.09090909,0.18181819,0.09090909
2015.0,DMA,49,49,11,9,2,0.18367347,0.2244898,0.040816326
2016.0,DMA,46,46,3,13,-10,0.2826087,0.06521739,-0.2173913
2017.0,DMA,46,46,7,6,1,0.13043478,0.1521739,0.02173913
2018.0,DMA,48,48,11,8,3,0.16666667,0.22916667,0.0625
2019.0,DMA,44,44,4,9,-5,0.20454545,0.09090909,-0.11363637
2020.0,DMA,34,34,6,11,-5,0.32352942,0.1764706,-0.14705883
2021.0,DMA,27,27,1,5,-4,0.18518518,0.037037037,-0.14814815
2022.0,DMA,0,0,3,2,1,,,
1996.0,DNK,12349,12349,0,0,0,0.0,0.0,0.0
1997.0,DNK,14079,14079,371,340,31,0.024149442,0.026351303,0.002201861
1998.0,DNK,15790,15790,424,413,11,0.026155794,0.026852438,0.00069664343
1999.0,DNK,17000,17000,497,451,46,0.02652941,0.029235294,0.0027058823
2000.0,DNK,17921,17921,557,509,48,0.028402433,0.031080855,0.002678422
2001.0,DNK,18606,18606,604,639,-35,0.03434376,0.032462645,-0.0018811136
2002.0,DNK,19619,19619,699,655,44,0.033386003,0.03562873,0.002242724
2003.0,DNK,20391,20391,591,621,-30,0.030454611,0.028983375,-0.0014712373
2004.0,DNK,21167,21167,521,522,-1,0.024661029,0.024613786,-4.724335e-05
2005.0,DNK,21936,21936,461,507,-46,0.023112692,0.021015681,-0.0020970094
2006.0,DNK,23157,23157,585,544,41,0.023491817,0.025262339,0.0017705229
2007.0,DNK,24451,24451,589,534,55,0.021839598,0.024088994,0.0022493966
2008.0,DNK,26005,26005,723,605,118,0.023264756,0.027802346,0.004537589
2009.0,DNK,27872,27872,801,547,254,0.01962543,0.02873852,0.009113088
2010.0,DNK,29845,29845,818,597,221,0.02000335,0.027408276,0.0074049253
2011.0,DNK,31775,31775,833,684,149,0.021526357,0.026215577,0.0046892213
2012.0,DNK,34161,34161,851,732,119,0.021427944,0.024911448,0.0034835045
2013.0,DNK,36360,36360,946,791,155,0.021754675,0.026017603,0.0042629265
2014.0,DNK,38395,38395,1008,875,133,0.022789426,0.026253419,0.0034639926
2015.0,DNK,40349,40349,1160,865,295,0.021437954,0.028749164,0.0073112096
2016.0,DNK,42223,42223,1221,1023,198,0.0242285,0.028917888,0.0046893875
2017.0,DNK,43766,43766,1253,1121,132,0.02561349,0.02862953,0.00301604
2018.0,DNK,45277,45277,1324,1143,181,0.025244605,0.02924222,0.0039976146
2019.0,DNK,46357,46357,1365,1218,147,0.02627435,0.029445391,0.003171042
2020.0,DNK,46210,46210,1452,1294,158,0.028002597,0.03142177,0.0034191734
2021.0,DNK,44479,44479,1425,1245,180,0.027990738,0.03203759,0.0040468536
2022.0,DNK,0,0,1306,1077,229,,,
2023.0,DNK,0,0,893,680,213,,,
1996.0,DOM,42,42,0,0,0,0.0,0.0,0.0
1997.0,DOM,49,49,3,1,2,0.020408163,0.06122449,0.040816326
1998.0,DOM,54,54,0,2,-2,0.037037037,0.0,-0.037037037
1999.0,DOM,53,53,6,8,-2,0.1509434,0.11320755,-0.03773585
2000.0,DOM,51,51,2,7,-5,0.13725491,0.039215688,-0.09803922
2001.0,DOM,53,53,2,1,1,0.018867925,0.03773585,0.018867925
2002.0,DOM,57,57,3,2,1,0.03508772,0.05263158,0.01754386
2003.0,DOM,58,58,2,4,-2,0.06896552,0.03448276,-0.03448276
2004.0,DOM,65,65,3,2,1,0.03076923,0.046153847,0.015384615
2005.0,DOM,80,80,8,2,6,0.025,0.1,0.075
2006.0,DOM,95,95,7,3,4,0.031578947,0.07368421,0.042105265
2007.0,DOM,101,101,6,8,-2,0.07920792,0.05940594,-0.01980198
2008.0,DOM,112,112,5,3,2,0.026785715,0.04464286,0.017857144
2009.0,DOM,131,131,4,3,1,0.022900764,0.030534351,0.007633588
2010.0,DOM,148,148,9,6,3,0.04054054,0.06081081,0.02027027
2011.0,DOM,179,179,16,6,10,0.033519555,0.08938547,0.05586592
2012.0,DOM,208,208,14,8,6,0.03846154,0.067307696,0.028846154
2013.0,DOM,240,240,12,6,6,0.025,0.05,0.025
2014.0,DOM,252,252,7,15,-8,0.05952381,0.027777778,-0.031746034
2015.0,DOM,279,279,21,15,6,0.05376344,0.07526882,0.021505376
2016.0,DOM,311,311,25,16,9,0.051446944,0.08038585,0.028938906
2017.0,DOM,342,342,21,17,4,0.049707603,0.06140351,0.0116959065
2018.0,DOM,376,376,18,16,2,0.04255319,0.047872342,0.005319149
2019.0,DOM,430,430,32,9,23,0.020930232,0.074418604,0.053488374
2020.0,DOM,445,445,33,27,6,0.060674157,0.074157305,0.013483146
2021.0,DOM,447,447,44,19,25,0.042505592,0.098434,0.055928413
2022.0,DOM,0,0,21,18,3,,,
1996.0,DZA,784,784,0,0,0,0.0,0.0,0.0
1997.0,DZA,1033,1033,28,27,1,0.026137464,0.027105518,0.0009680542
1998.0,DZA,1319,1319,34,29,5,0.021986354,0.025777103,0.0037907506
1999.0,DZA,1525,1525,36,32,4,0.020983607,0.023606557,0.0026229508
2000.0,DZA,1740,1740,49,40,9,0.022988506,0.02816092,0.005172414
2001.0,DZA,2038,2038,68,44,24,0.021589793,0.033366047,0.011776251
2002.0,DZA,2357,2357,55,66,-11,0.028001698,0.023334747,-0.0046669496
2003.0,DZA,2779,2779,70,57,13,0.020510975,0.025188917,0.0046779416
2004.0,DZA,3456,3456,83,45,38,0.013020833,0.024016203,0.01099537
2005.0,DZA,4134,4134,61,59,2,0.014271892,0.014755685,0.00048379294
2006.0,DZA,4988,4988,86,49,37,0.009823577,0.01724138,0.0074178027
2007.0,DZA,6056,6056,104,64,40,0.010568032,0.017173052,0.00660502
2008.0,DZA,6911,6911,107,83,24,0.0120098395,0.015482564,0.0034727247
2009.0,DZA,7836,7836,132,99,33,0.012633997,0.016845329,0.004211332
2010.0,DZA,8852,8852,161,71,90,0.008020787,0.01818798,0.010167194
2011.0,DZA,9967,9967,188,85,103,0.008528143,0.018862246,0.010334102
2012.0,DZA,11209,11209,183,86,97,0.0076724063,0.016326167,0.00865376
2013.0,DZA,12705,12705,172,106,66,0.008343172,0.013537977,0.005194805
2014.0,DZA,14390,14390,235,96,139,0.0066712997,0.016330786,0.009659486
2015.0,DZA,15975,15975,219,104,115,0.006510172,0.01370892,0.007198748
2016.0,DZA,17565,17565,232,127,105,0.0072302874,0.013208084,0.005977797
2017.0,DZA,18924,18924,233,126,107,0.006658212,0.012312408,0.005654196
2018.0,DZA,20139,20139,252,154,98,0.0076468545,0.012513034,0.00486618
2019.0,DZA,20961,20961,282,135,147,0.0064405324,0.013453556,0.0070130243
2020.0,DZA,21576,21576,260,163,97,0.0075546904,0.012050427,0.004495736
2021.0,DZA,21303,21303,268,158,110,0.007416796,0.012580387,0.005163592
2022.0,DZA,0,0,144,124,20,,,
2023.0,DZA,0,0,82,61,21,,,
1996.0,ECU,209,209,0,0,0,0.0,0.0,0.0
1997.0,ECU,251,251,7,2,5,0.007968128,0.027888447,0.01992032
1998.0,ECU,292,292,9,15,-6,0.051369864,0.030821918,-0.020547945
1999.0,ECU,313,313,13,13,0,0.041533545,0.041533545,0.0
2000.0,ECU,338,338,18,19,-1,0.056213018,0.053254437,-0.00295858
2001.0,ECU,381,381,26,34,-8,0.089238845,0.06824147,-0.020997375
2002.0,ECU,436,436,26,21,5,0.04816514,0.059633028,0.01146789
2003.0,ECU,485,485,29,31,-2,0.063917525,0.059793815,-0.0041237115
2004.0,ECU,539,539,17,33,-16,0.06122449,0.031539887,-0.029684601
2005.0,ECU,590,590,27,32,-5,0.054237287,0.04576271,-0.008474576
2006.0,ECU,633,633,33,37,-4,0.058451816,0.0521327,-0.0063191154
2007.0,ECU,709,709,30,36,-6,0.05077574,0.042313118,-0.008462624
2008.0,ECU,795,795,40,27,13,0.033962265,0.050314464,0.0163522
2009.0,ECU,856,856,45,47,-2,0.054906543,0.052570093,-0.0023364485
2010.0,ECU,935,935,37,28,9,0.029946525,0.039572194,0.009625669
2011.0,ECU,1079,1079,59,40,19,0.037071362,0.054680258,0.017608898
2012.0,ECU,1265,1265,62,57,5,0.04505929,0.049011856,0.0039525693
2013.0,ECU,1682,1682,118,60,58,0.03567182,0.07015458,0.03448276
2014.0,ECU,2261,2261,145,61,84,0.026979214,0.06413092,0.0371517
2015.0,ECU,3303,3303,263,56,207,0.016954284,0.079624586,0.0626703
2016.0,ECU,4400,4400,264,106,158,0.024090908,0.06,0.03590909
2017.0,ECU,5615,5615,312,131,181,0.023330364,0.05556545,0.032235086
2018.0,ECU,6684,6684,340,205,135,0.030670257,0.050867744,0.020197487
2019.0,ECU,7562,7562,341,209,132,0.027638191,0.04509389,0.017455699
2020.0,ECU,7982,7982,340,237,103,0.029691806,0.04259584,0.012904034
2021.0,ECU,7764,7764,280,287,-7,0.036965482,0.036063883,-0.0009015971
2022.0,ECU,0,0,228,213,15,,,
2023.0,ECU,0,0,125,88,37,,,
1996.0,EGY,5442,5442,0,0,0,0.0,0.0,0.0
1997.0,EGY,6554,6554,150,106,44,0.01617333,0.022886787,0.0067134574
1998.0,EGY,7688,7688,190,145,45,0.018860562,0.02471384,0.0058532776
1999.0,EGY,8219,8219,189,176,13,0.021413798,0.022995498,0.001581701
2000.0,EGY,8702,8702,219,180,39,0.0206849,0.025166629,0.004481728
2001.0,EGY,9214,9214,227,239,-12,0.025938788,0.024636423,-0.0013023659
2002.0,EGY,9848,9848,262,205,57,0.02081641,0.026604386,0.0057879775
2003.0,EGY,10594,10594,308,210,98,0.019822542,0.02907306,0.009250519
2004.0,EGY,11563,11563,258,216,42,0.018680273,0.022312548,0.0036322754
2005.0,EGY,12566,12566,287,228,59,0.018144198,0.022839408,0.004695209
2006.0,EGY,13826,13826,345,256,89,0.01851584,0.024952987,0.0064371475
2007.0,EGY,16048,16048,426,314,112,0.019566301,0.026545364,0.0069790627
2008.0,EGY,18549,18549,459,324,135,0.01746725,0.024745269,0.0072780205
2009.0,EGY,21603,21603,468,460,8,0.021293338,0.021663658,0.00037031894
2010.0,EGY,24685,24685,526,512,14,0.020741342,0.021308487,0.00056714605
2011.0,EGY,27584,27584,613,555,58,0.02012036,0.022223027,0.0021026682
2012.0,EGY,30129,30129,724,609,115,0.020213084,0.024030004,0.0038169206
2013.0,EGY,32862,32862,718,636,82,0.019353662,0.021848945,0.0024952833
2014.0,EGY,36143,36143,774,730,44,0.020197548,0.021414936,0.0012173865
2015.0,EGY,38558,38558,832,747,85,0.019373411,0.021577884,0.0022044713
2016.0,EGY,42069,42069,904,775,129,0.018422116,0.021488506,0.003066391
2017.0,EGY,46131,46131,838,853,-15,0.01849082,0.01816566,-0.00032516095
2018.0,EGY,50820,50820,1010,923,87,0.01816214,0.019874066,0.0017119244
2019.0,EGY,54865,54865,1061,1046,15,0.019064978,0.019338377,0.00027339833
2020.0,EGY,57808,57808,1204,1092,112,0.018890118,0.020827567,0.001937448
2021.0,EGY,57145,57145,1167,1149,18,0.020106746,0.020421734,0.0003149882
2022.0,EGY,0,0,973,1006,-33,,,
2023.0,EGY,0,0,641,696,-55,,,
1996.0,ERI,9,9,0,0,0,0.0,0.0,0.0
1997.0,ERI,11,11,2,0,2,0.0,0.18181819,0.18181819
1998.0,ERI,16,16,2,1,1,0.0625,0.125,0.0625
2000.0,ERI,21,21,3,0,3,0.0,0.14285715,0.14285715
2001.0,ERI,33,33,4,1,3,0.030303031,0.121212125,0.09090909
2002.0,ERI,40,40,6,2,4,0.05,0.15,0.1
2003.0,ERI,53,53,5,1,4,0.018867925,0.094339624,0.0754717
2004.0,ERI,78,78,5,3,2,0.03846154,0.06410257,0.025641026
2005.0,ERI,75,75,3,9,-6,0.12,0.04,-0.08
2006.0,ERI,75,75,5,4,1,0.053333335,0.06666667,0.013333334
2007.0,ERI,73,73,4,3,1,0.04109589,0.05479452,0.01369863
2008.0,ERI,76,76,4,2,2,0.02631579,0.05263158,0.02631579
2009.0,ERI,69,69,3,12,-9,0.17391305,0.04347826,-0.13043478
